u_number,sex,race,age,high_school,full_part,city,stat_code,zip,pell_grant,camp_code,major,hours_attempted,hours_earned,mc_gpa,pass_engl,pass_math,term_year,summer1,fall,MCPS,HS_classify,hours_earned_rate,unearned_hours
20193840,F,Hispanic,18 - 20,James Hubert Blake High School,FT,Silver Spring,MD,20904,Y,T,General Studies,12,7,4,N,N,2020,N,Y,TRUE,MCPS,0.5833333333333334,5
20193841,F,Black / African Am.,18 - 20,John F. Kennedy High School,PT,Silver Spring,MD,20906,N,R,Science,5,5,1,N,N,2020,N,Y,TRUE,MCPS,1,0
20193842,M,Asian,18 - 20,Albert Einstein HS & MC Art Cn,PT,Silver Spring,MD,20906,N,T,Business,11,0,0,N,N,2020,N,Y,TRUE,MCPS,0,11
20193843,M,Hispanic,18 - 20,James Hubert Blake High School,PT,Silver Spring,MD,20904,Y,T,Criminal Justice,3,3,2,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193845,M,Black / African Am.,18 - 20,Bethesda Chevy Chase High Schl,FT,Silver Spring,MD,20910,N,T,Business,15,10,3.4,Y,N,2020,N,Y,TRUE,MCPS,0.6666666666666666,5
20193846,F,Black / African Am.,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,Y,T,Engineering Science,13,3,2,N,N,2020,N,Y,TRUE,MCPS,0.23076923076923078,10
20193847,F,Asian,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20901,N,T,Communication,13,13,2.69,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193848,M,Foreign,18 - 20,Northwood High School,FT,Germantown,MD,20876,N,G,Engineering Science,13,0,0,N,N,2020,N,Y,TRUE,MCPS,0,13
20193849,M,White,18 - 20,James Hubert Blake High School,FT,Silver Spring,MD,20906,N,R,Engineering Science,10,6,2.5,N,N,2020,N,Y,TRUE,MCPS,0.6,4
20193850,M,Hispanic,18 - 20,Gaithersburg High School,PT,Gaithersburg,MD,20877,Y,R,General Studies,7,1,1,N,N,2020,N,Y,TRUE,MCPS,0.14285714285714285,6
20193851,M,Asian,18 - 20,Wheaton High School,FT,Silver Spring,MD,20906,Y,T,Health Sciences,13,13,2.77,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193853,F,Black / African Am.,18 - 20,Northwood High School,FT,Silver Spring,MD,20902,Y,T,General Studies,13,0,0,N,N,2020,N,Y,TRUE,MCPS,0,13
20193854,M,Black / African Am.,18 - 20,Watkins Mill High School,FT,Montgomery Village,MD,20886,N,G,0,22,6,0.8,N,N,2020,N,Y,TRUE,MCPS,0.2727272727272727,16
20193857,M,White,18 - 20,Clarksburg High School,FT,Germantown,MD,20876,Y,G,Cybersecurity,8,0,0,N,N,2020,N,Y,TRUE,MCPS,0,8
20193858,F,Foreign,18 - 20,Damascus High School,FT,Gaithersburg,MD,20882,N,G,Health Sciences,15,6,0.92,Y,Y,2020,N,Y,TRUE,MCPS,0.4,9
20193859,F,Asian,< 18,James Hubert Blake High School,FT,Silver Spring,MD,20906,N,R,Science,21,21,3.47,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193860,F,Asian,18 - 20,Montgomery Blair High School,FT,Takoma Park,MD,20912,N,R,General Studies,16,16,4,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193862,M,Hispanic,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20910,Y,T,Communication,13,13,2.38,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193864,F,Hispanic,18 - 20,James Hubert Blake High School,FT,Silver Spring,MD,20905,Y,R,Criminal Justice,12,12,2.75,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193865,M,Black / African Am.,18 - 20,Paint Branch High School,FT,Burtonsville,MD,20866,N,NA,Engineering Science,14,9,1.38,Y,N,2020,N,Y,TRUE,MCPS,0.6428571428571429,5
20193866,M,Black / African Am.,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20874,Y,G,General Studies,12,12,3.25,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193867,M,Hispanic,18 - 20,James Hubert Blake High School,FT,Silver Spring,MD,20904,N,R,Cybersecurity,11,9,3,N,Y,2020,N,Y,TRUE,MCPS,0.8181818181818182,2
20193868,F,Black / African Am.,18 - 20,Watkins Mill High School,FT,Germantown,MD,20874,Y,G,Health Sciences,12,0,0,N,N,2020,N,Y,TRUE,MCPS,0,12
20193870,M,Asian,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20901,Y,T,International Studies,13,9,2,Y,N,2020,N,Y,TRUE,MCPS,0.6923076923076923,4
20193871,M,Asian,18 - 20,Paint Branch High School,FT,Silver Spring,MD,20904,N,R,General Studies,21,18,2.6,Y,Y,2020,N,Y,TRUE,MCPS,0.8571428571428571,3
20193873,F,Foreign,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20877,N,R,Architectural Technology,13,6,3,Y,N,2020,N,Y,TRUE,MCPS,0.46153846153846156,7
20193874,M,White,18 - 20,Clarksburg High School,FT,Germantown,MD,20876,N,G,Computer Gaming and Simulation,14,14,4,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193875,M,Black / African Am.,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20879,Y,R,General Studies,12,12,2.75,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193876,M,White,18 - 20,Northwest HS - Germantown,PT,Germantown,MD,20874,N,G,Computer Science,7,6,2.57,Y,N,2020,N,Y,TRUE,MCPS,0.8571428571428571,1
20193879,M,Asian,18 - 20,Walter Johnson High School,FT,Bethesda,MD,20817,N,R,General Studies,30,10,0,N,N,2020,N,Y,TRUE,MCPS,0.3333333333333333,20
20193881,M,White,18 - 20,Albert Einstein HS & MC Art Cn,FT,Silver Spring,MD,20902,Y,R,Cybersecurity,15,15,3.6,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193882,M,Black / African Am.,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20910,Y,T,General Studies,12,12,3,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193886,M,Hispanic,18 - 20,James Hubert Blake High School,FT,Olney,MD,20832,N,R,Business,26,20,1.35,Y,Y,2020,N,Y,TRUE,MCPS,0.7692307692307693,6
20193887,F,Hispanic,18 - 20,Northwood High School,FT,Silver Spring,MD,20905,Y,R,General Studies,15,15,3.8,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193889,M,Hispanic,18 - 20,Quince Orchard Sr High School,FT,Gaithersburg,MD,20878,N,R,General Studies,13,13,3.46,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193890,M,Hispanic,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20904,Y,R,Criminal Justice,11,0,0,N,N,2020,N,Y,TRUE,MCPS,0,11
20193894,F,Foreign,18 - 20,Richard Montgomery High School,FT,Rockville,MD,20850,N,R,Health Sciences,25,25,4,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193895,F,Black / African Am.,18 - 20,James Hubert Blake High School,FT,Silver Spring,MD,20904,N,R,Education,12,6,3,N,N,2020,N,Y,TRUE,MCPS,0.5,6
20193896,M,White,18 - 20,Bethesda Chevy Chase High Schl,FT,Silver Spring,MD,20901,N,R,Computer Science,18,15,2.75,Y,N,2020,N,Y,TRUE,MCPS,0.8333333333333334,3
20193897,F,Hispanic,18 - 20,Poolesville Jr-Sr High School,PT,Poolesville,MD,20837,N,G,Education,3,0,0,N,N,2020,N,Y,TRUE,MCPS,0,3
20193898,F,White,18 - 20,Damascus High School,FT,Damascus,MD,20872,N,G,General Studies,14,12,3,Y,Y,2020,N,Y,TRUE,MCPS,0.8571428571428571,2
20193900,F,Hispanic,18 - 20,Quince Orchard Sr High School,PT,Gaithersburg,MD,20878,Y,G,General Studies,9,9,1.67,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193901,F,Asian,18 - 20,Springbrook Sr High School,PT,Silver Spring,MD,20905,Y,R,General Studies,7,6,4,Y,N,2020,N,Y,TRUE,MCPS,0.8571428571428571,1
20193902,M,Black / African Am.,18 - 20,Clarksburg High School,FT,Clarksburg,MD,20871,N,G,Engineering Science,10,3,1,N,N,2020,N,Y,TRUE,MCPS,0.3,7
20193903,M,Asian,18 - 20,Springbrook Sr High School,FT,Silver Spring,MD,20903,Y,T,Business,12,12,2,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193906,M,Asian,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20904,N,R,Business,15,12,3,Y,N,2020,N,Y,TRUE,MCPS,0.8,3
20193909,M,Hispanic,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,Y,T,Art,12,9,2.5,N,N,2020,N,Y,TRUE,MCPS,0.75,3
20193911,M,Black / African Am.,18 - 20,Clarksburg High School,FT,Clarksburg,MD,20871,N,G,General Studies,13,12,2.31,Y,N,2020,N,Y,TRUE,MCPS,0.9230769230769231,1
20193912,M,White,18 - 20,Albert Einstein HS & MC Art Cn,PT,Silver Spring,MD,20906,N,R,General Studies,8,8,2.38,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193914,F,Hispanic,18 - 20,Albert Einstein HS & MC Art Cn,FT,Silver Spring,MD,20901,Y,R,General Studies,13,13,3.46,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193915,M,White,18 - 20,Walt Whitman High School,FT,Bethesda,MD,20816,N,R,Criminal Justice,18,18,3.4,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193917,M,Black / African Am.,< 18,Gaithersburg High School,PT,NA,NA,NA,N,R,"Health Enhancement, Exercise Science, and
Physical Education",11,3,0.33,N,N,2020,N,Y,TRUE,MCPS,0.2727272727272727,8
20193918,F,Hispanic,18 - 20,Albert Einstein HS & MC Art Cn,FT,Silver Spring,MD,20903,Y,R,"Health Enhancement, Exercise Science, and
Physical Education",13,3,0.67,N,N,2020,N,Y,TRUE,MCPS,0.23076923076923078,10
20193920,F,Asian,18 - 20,Watkins Mill High School,PT,Montgomery Village,MD,20886,N,G,Graphic Design,8,3,3,N,N,2020,N,Y,TRUE,MCPS,0.375,5
20193921,F,Foreign,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20879,N,G,General Studies,10,10,3.1,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193922,F,Foreign,18 - 20,Northwest HS - Germantown,PT,Germantown,MD,20874,N,G,General Studies,9,9,2,Y,N,2020,N,Y,TRUE,MCPS,1,0
20193924,F,Hispanic,18 - 20,Richard Montgomery High School,PT,Rockville,MD,20851,Y,R,Health Sciences,3,0,0,N,N,2020,N,Y,TRUE,MCPS,0,3
20193925,M,Hispanic,18 - 20,Albert Einstein HS & MC Art Cn,PT,Silver Spring,MD,20906,N,T,Criminal Justice,9,3,2,N,N,2020,N,Y,TRUE,MCPS,0.3333333333333333,6
20193926,F,Asian,18 - 20,Clarksburg High School,PT,Germantown,MD,20876,N,G,General Studies,3,0,0,N,N,2020,N,Y,TRUE,MCPS,0,3
20193927,F,Hispanic,18 - 20,Northwood High School,FT,Silver Spring,MD,20906,Y,T,General Studies,19,19,2.92,N,N,2020,N,Y,TRUE,MCPS,1,0
20193928,M,Asian,18 - 20,Paint Branch High School,FT,Silver Spring,MD,20904,Y,R,Science,14,10,3.6,Y,Y,2020,N,Y,TRUE,MCPS,0.7142857142857143,4
20193929,M,Foreign,18 - 20,Seneca Valley High School,PT,Germantown,MD,20876,N,G,Graphic Design,8,3,4,N,N,2020,N,Y,TRUE,MCPS,0.375,5
20193930,F,Hispanic,18 - 20,Damascus High School,FT,Gaithersburg,MD,20882,N,G,General Studies,15,15,3.4,Y,Y,2020,N,Y,TRUE,MCPS,1,0
20193931,F,Asian,18 - 20,Clarksburg High School,FT,Clarksburg,MD,20871,Y,G,General Studies,11,0,0,N,N,2020,N,Y,TRUE,MCPS,0,11
20200002,M,Foreign,18 - 20,Quince Orchard Sr High School,PT,Gaithersburg,MD,20878,N,R,Communication,9,0,0,N,N,2021,N,Y,TRUE,MCPS,0,9
20200004,M,Asian,18 - 20,Quince Orchard Sr High School,PT,Gaithersburg,MD,20878,N,G,Cybersecurity,6,0,0,N,N,2021,N,Y,TRUE,MCPS,0,6
20200005,M,Black / African Am.,18 - 20,Paint Branch High School,PT,Burtonsville,MD,20866,N,R,Cybersecurity,3,0,0,N,N,2021,N,Y,TRUE,MCPS,0,3
20200008,M,Black / African Am.,< 18,Seneca Valley High School,PT,Germantown,MD,20874,N,R,General Studies,8,6,2.5,Y,N,2021,N,Y,TRUE,MCPS,0.75,2
20200010,M,White,18 - 20,Northwest HS - Germantown,PT,Germantown,MD,20874,N,G,Computer Gaming and Simulation,8,6,2,Y,Y,2021,N,Y,TRUE,MCPS,0.75,2
20200015,M,Asian,18 - 20,Watkins Mill High School,FT,Montgomery Village,MD,20886,N,G,Computer Science,13,9,3.67,Y,N,2021,N,Y,TRUE,MCPS,0.6923076923076923,4
20200016,F,White,18 - 20,Walt Whitman High School,PT,Bethesda,MD,20817,N,R,International Studies,10,3,1,N,N,2021,N,Y,TRUE,MCPS,0.3,7
20200018,F,Hispanic,18 - 20,Colonel Zadok Magruder HS,FT,Ashton,MD,20861,N,R,General Studies,14,0,0,N,N,2021,N,Y,TRUE,MCPS,0,14
20200020,F,Asian,< 18,Paint Branch High School,FT,Burtonsville,MD,20866,N,G,Science,12,10,3.6,Y,Y,2021,N,Y,TRUE,MCPS,0.8333333333333334,2
20200021,M,Asian,18 - 20,Springbrook Sr High School,FT,Takoma Park,MD,20912,N,T,Criminal Justice,15,0,0,N,N,2021,N,Y,TRUE,MCPS,0,15
20200022,M,White,18 - 20,Paint Branch High School,PT,Ashton,MD,20861,N,R,Criminal Justice,11,9,3.33,Y,Y,2021,N,Y,TRUE,MCPS,0.8181818181818182,2
20200023,M,White,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20910,N,T,Business,13,13,2.77,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20200024,F,Hispanic,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20902,N,T,Business,14,6,3.5,Y,N,2021,N,Y,TRUE,MCPS,0.42857142857142855,8
20200025,F,Foreign,< 18,Northwood High School,PT,Silver Spring,MD,20901,N,T,General Studies,3,0,0,N,N,2021,N,Y,TRUE,MCPS,0,3
20200028,F,Foreign,18 - 20,Northwood High School,PT,Silver Spring,MD,20904,N,R,Business,9,0,0,N,N,2021,N,Y,TRUE,MCPS,0,9
20200030,M,Hispanic,18 - 20,Wheaton High School,PT,Silver Spring,MD,20902,N,R,Cybersecurity,8,6,1.5,Y,N,2021,N,Y,TRUE,MCPS,0.75,2
20200031,F,White,18 - 20,Colonel Zadok Magruder HS,FT,Rockville,MD,20853,N,R,General Studies,18,16,3.69,Y,Y,2021,N,Y,TRUE,MCPS,0.8888888888888888,2
20200032,F,Hispanic,18 - 20,Wheaton High School,PT,Silver Spring,MD,20906,N,R,Business,11,7,3.57,N,N,2021,N,Y,TRUE,MCPS,0.6363636363636364,4
20200033,M,White,18 - 20,Damascus High School,PT,Damascus,MD,20872,N,G,General Studies,10,0,0,N,N,2021,N,Y,TRUE,MCPS,0,10
20200036,F,Hispanic,18 - 20,Montgomery Blair High School,FT,Takoma Park,MD,20912,N,T,American Sign Language,14,12,4,Y,N,2021,N,Y,TRUE,MCPS,0.8571428571428571,2
20200039,F,Asian,18 - 20,Quince Orchard Sr High School,FT,Gaithersburg,MD,20878,N,R,Computer Science,40,40,3.55,Y,N,2021,N,Y,TRUE,MCPS,1,0
20200040,M,Black / African Am.,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,R,Criminal Justice,12,0,0,N,N,2021,N,Y,TRUE,MCPS,0,12
20200041,F,White,18 - 20,Thomas Sprigg Wootton High Sch,FT,Derwood,MD,20855,N,R,General Studies,15,6,2.5,Y,N,2021,N,Y,TRUE,MCPS,0.4,9
20200043,F,Asian,18 - 20,Montgomery Blair High School,PT,Takoma Park,MD,20912,N,T,Health Sciences,15,13,3.23,Y,N,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20200044,M,Hispanic,18 - 20,Sherwood High School,FT,Olney,MD,20832,N,NA,General Studies,12,12,3.75,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20200045,F,Hispanic,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20906,N,T,General Studies,12,12,3.5,Y,N,2021,N,Y,TRUE,MCPS,1,0
20200046,M,Black / African Am.,18 - 20,Walter Johnson High School,PT,Silver Spring,MD,20906,N,R,General Studies,6,0,0,N,N,2021,N,Y,TRUE,MCPS,0,6
20200047,F,Black / African Am.,18 - 20,John F. Kennedy High School,PT,Silver Spring,MD,20902,N,T,Broadcast Media,8,3,2,N,N,2021,N,Y,TRUE,MCPS,0.375,5
20200049,F,Foreign,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20903,N,T,Health Sciences,15,13,3.69,Y,Y,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20200051,F,Foreign,18 - 20,Gaithersburg High School,FT,Gaithersburg,MD,20877,N,G,Health Sciences,13,0,0,N,N,2021,N,Y,TRUE,MCPS,0,13
20200054,M,Asian,< 18,Paint Branch High School,FT,Silver Spring,MD,20904,N,R,General Studies,46,46,3.81,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20200055,F,White,18 - 20,Thomas Sprigg Wootton High Sch,FT,Rockville,MD,20854,N,R,Art,19,16,2.62,N,N,2021,N,Y,TRUE,MCPS,0.8421052631578947,3
20200056,F,Black / African Am.,18 - 20,Montgomery Blair High School,FT,Silver Spring,MD,20910,N,T,General Studies,20,16,4,Y,N,2021,N,Y,TRUE,MCPS,0.8,4
20200057,M,Asian,18 - 20,Clarksburg High School,FT,Germantown,MD,20876,N,G,Graphic Design,13,0,0,N,N,2021,N,Y,TRUE,MCPS,0,13
20200060,M,White,18 - 20,Bethesda Chevy Chase High Schl,FT,Chevy Chase,MD,20815,N,R,Engineering Science,13,4,1,N,N,2021,N,Y,TRUE,MCPS,0.3076923076923077,9
20200062,F,Hispanic,18 - 20,Northwood High School,FT,Silver Spring,MD,20902,N,R,Education,17,9,3,Y,N,2021,N,Y,TRUE,MCPS,0.5294117647058824,8
20200064,M,Hispanic,18 - 20,Colonel Zadok Magruder HS,FT,Gaithersburg,MD,20877,N,G,General Studies,26,25,2.64,Y,Y,2021,N,Y,TRUE,MCPS,0.9615384615384616,1
20200066,M,Hispanic,18 - 20,Springbrook Sr High School,PT,Silver Spring,MD,20903,N,T,Building Trade,6,0,0,N,N,2021,N,Y,TRUE,MCPS,0,6
20200067,F,Asian,18 - 20,Clarksburg High School,FT,Germantown,MD,20876,N,G,General Studies,13,6,1.67,Y,N,2021,N,Y,TRUE,MCPS,0.46153846153846156,7
20200068,F,Foreign,18 - 20,Northwood High School,FT,Silver Spring,MD,20910,N,R,General Studies,15,3,1.33,Y,N,2021,N,Y,TRUE,MCPS,0.2,12
20200069,F,Hispanic,18 - 20,Wheaton High School,FT,Silver Spring,MD,20906,N,R,Interior Design,12,12,3.5,N,N,2021,N,Y,TRUE,MCPS,1,0
20200071,M,Black / African Am.,18 - 20,Northwest HS - Germantown,PT,Germantown,MD,20874,N,G,General Studies,11,3,1,N,N,2021,N,Y,TRUE,MCPS,0.2727272727272727,8
20200072,F,Asian,18 - 20,Northwest HS - Germantown,FT,Germantown,MD,20874,N,G,General Studies,43,43,4,Y,N,2021,N,Y,TRUE,MCPS,1,0
20200074,F,Hispanic,18 - 20,Watkins Mill High School,FT,Damascus,MD,20872,N,R,General Studies,12,6,1,N,N,2021,N,Y,TRUE,MCPS,0.5,6
20200075,M,Asian,18 - 20,James Hubert Blake High School,FT,Silver Spring,MD,20905,N,R,Engineering Science,18,18,2.83,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20200076,M,Hispanic,18 - 20,Springbrook Sr High School,FT,Silver Spring,MD,20904,N,T,General Studies,9,0,0,N,N,2021,N,Y,TRUE,MCPS,0,9
20200077,F,Hispanic,18 - 20,Wheaton High School,FT,Rockville,MD,20853,N,R,Health Sciences,15,13,3.15,Y,N,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20200078,F,Hispanic,18 - 20,Gaithersburg High School,FT,Montgomery Village,MD,20886,N,G,Health Sciences,15,13,2.15,Y,Y,2021,N,Y,TRUE,MCPS,0.8666666666666667,2
20200079,F,Hispanic,18 - 20,Colonel Zadok Magruder HS,FT,Derwood,MD,20855,N,R,Applied Geography,10,10,4,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20200080,M,Asian,18 - 20,Paint Branch High School,FT,Silver Spring,MD,20905,N,R,Computer Science,20,20,3.85,Y,Y,2021,N,Y,TRUE,MCPS,1,0
20200081,M,Hispanic,18 - 20,John F. Kennedy High School,FT,Silver Spring,MD,20902,N,R,Business,15,9,2.33,Y,N,2021,N,Y,TRUE,MCPS,0.6,6
20200082,M,Black / African Am.,< 18,Sherwood High School,PT,Olney,MD,20832,N,T,Criminal Justice,8,0,0,N,N,2021,N,Y,TRUE,MCPS,0,8
20200084,M,Hispanic,18 - 20,Walter Johnson High School,FT,Clarksburg,MD,20871,N,R,Business,16,9,3.33,N,Y,2021,N,Y,TRUE,MCPS,0.5625,7
